1 6 5.071162769601605 0 0 3.537754366598781 -3.0298661017911375 
2 12 4.667540702888022 0 0 -0.9347060593608314 -0.5165039348228389 
3 18 3.608026635413224 0 0 -0.6316628287090787 -1.3515674882298203 
4 24 2.5169850330988535 0 0 -0.3153891242459222 -1.1008648503817793 
7 42 1.1810111639350975 0 0 -0.24208158585947695 -0.24028290645701564 
10 60 1.252352718557434 0 0 -0.9262873393742009 0.09628218170445745 
14 84 0.5118461005553804 0 0 -0.25437162264209867 -0.07514388619445699 
18 108 0.2900212632470691 0 0 -0.12624589598317526 -0.1129731483193125 
23 138 0.21651631991005402 0 0 -0.10413861034780467 0.0025511783459207446 
28 168 0.20284564711526723 0 0 -0.1674920342520949 -0.008980625694440685 
34 204 0.09776679486046648 0 0 -0.13309561001321524 -0.003272329853861323 
40 240 0.10068486958650237 0 0 -0.10226358978589646 -0.005030262100026161 
47 282 0.1885290194719648 0 0 0.015339776641206941 -0.006852116430000261 
54 324 0.10518934247064064 0 0 0.009017006855572256 -0.004302062326975422 
62 372 0.13347745456713853 0 0 -0.007590274243738794 -0.008021282335033977 
70 420 0.24571645976565942 0 0 -0.006599619615451479 -0.012409776893636124 
79 474 0.4055234761612034 0 0 -0.013470057829513413 -0.011659470550682205 
88 528 0.4644097853413093 0 0 8.221081828250947E-4 -0.01411406207593684 
98 588 0.44441137724034097 0 0 -0.0034574832338264013 -0.01287397588601413 
108 648 2.195776221946677 0 0 -0.053570435497571914 -0.013978043485544427 
119 714 1.9191531550877132 0 0 -0.09903573652329647 -0.01205341200450164 
127 762 4.1260922016878485 0 0 -0.05216538697020639 -0.008560887477169878 
1 6 4.2136348618141 0 0 -1.2214442556036367 -0.06559911538620675 
2 12 3.8858548777109565 0 0 -0.44937830420955194 -2.4660317839803163 
3 18 2.8706222220965047 0 0 -0.22245729671895914 -1.9539640120031492 
4 24 2.541656163433307 0 0 -0.142837056794283 -0.37592072648642194 
5 30 1.8967287505443495 0 0 -0.18276420003274396 -0.4999407377442082 
6 36 1.3631829802360251 0 0 -0.0708163151539413 -0.6552519802006119 
8 48 1.1121974534450183 0 0 -0.5194768347446709 -1.0903179529397538 
10 60 0.8645147422860211 0 0 -0.237353000915629 -0.5975189850596888 
13 78 0.6005471791009943 0 0 -0.020061314564737573 -0.34963879369605727 
16 96 0.5937694783685724 0 0 -0.10422775492073151 -0.04477104231773873 
19 114 0.33570246968715084 0 0 -0.22825588309344172 -0.07264051223698353 
22 132 0.2607511884692727 0 0 -0.2819990746350628 -0.08400794260784446 
26 156 0.3523970442594158 0 0 -0.38379016272232913 -0.11154439004000419 
30 180 0.30398856773961697 0 0 -0.3516932963126282 -0.11230177939099809 
34 204 0.20565706905604836 0 0 -0.30606089091570365 -0.08539048803407899 
38 228 0.1104865875198321 0 0 -0.29653317621971453 -0.10364594338762999 
43 258 0.06170515267373485 0 0 -0.2980901634185593 -0.089549308030908 
48 288 0.08270580418232357 0 0 -0.29918517937580813 -0.1106100520523211 
53 318 0.0424365513873689 0 0 -0.29360283109290114 -0.11887998525843119 
58 348 0.10196664420136556 0 0 -0.30196806095931644 -0.11418635979404465 
60 360 0.08595649162201989 0 0 -0.30457157964131515 -0.1111544122229207 
1 6 3.6999381976194403 0 0 0.39090537127865543 0.40624137967587526 
2 12 3.657169855015616 0 0 2.5082671941395507 -1.6812656745152081 
3 18 3.734488553861427 0 0 0.4551999239989303 -3.7048096896029254 
4 24 3.6635406401326187 0 0 -1.4224519597739698 -1.2631890491895077 
7 42 2.874214095378412 0 0 -0.5370798298913882 -0.28697167713425753 
10 60 1.9254129236918183 0 0 -0.20737213593659481 -0.8711984231563873 
14 84 1.2636830053919037 0 0 -0.15986513205944908 -0.2467855457722579 
18 108 0.6450814959596949 0 0 -0.014638171894111013 -0.3140980418328359 
23 138 0.4998412993005569 0 0 -0.02489302628595442 0.033095492736440836 
